account_id,arr,plan_tier,seats,billing_interval,churned
acc_4410,160222.52,Enterprise,137,annual,0
acc_4411,196203.33,Enterprise,179,annual,1
acc_4412,220.65,Starter,1,annual,0
acc_4413,136111.43,Enterprise,122,monthly,0
acc_4414,26562.72,Professional,41,monthly,1
acc_4415,22469.14,Professional,38,monthly,0
acc_4416,519.94,Starter,2,annual,0
acc_4417,10209.56,Professional,16,annual,0
acc_4418,28824.57,Professional,45,monthly,0
acc_4419,28146.57,Professional,49,annual,1
acc_4420,1145.12,Starter,5,annual,1
acc_4421,160302.97,Enterprise,132,monthly,0
acc_4422,63736.31,Enterprise,54,monthly,0
acc_4423,115408.76,Enterprise,96,monthly,1
acc_4424,1311.32,Starter,6,annual,1
acc_4425,23637.27,Professional,36,monthly,0
acc_4426,437.58,Starter,2,annual,0
acc_4427,8421.9,Professional,15,monthly,1
acc_4428,90722.07,Enterprise,73,monthly,1
acc_4429,1117.32,Starter,5,monthly,0
acc_4430,187960.29,Enterprise,170,monthly,0
acc_4431,26246.42,Professional,47,monthly,0
acc_4432,656.92,Starter,3,monthly,1
acc_4433,1596.44,Starter,7,monthly,0
acc_4434,229.01,Starter,1,monthly,0
acc_4435,7797.85,Professional,13,monthly,0
acc_4436,1185.29,Starter,5,monthly,0
acc_4437,26261.21,Professional,44,monthly,1
acc_4438,11664.57,Professional,19,monthly,0
acc_4439,26682.62,Professional,47,annual,0
acc_4440,667.4,Starter,3,monthly,1
acc_4441,25173.15,Professional,39,monthly,0
acc_4442,492.86,Starter,2,annual,1
acc_4443,157616.52,Enterprise,144,annual,0
acc_4444,11795.87,Professional,18,monthly,0
acc_4445,747.8,Starter,3,monthly,1
acc_4446,13955.11,Professional,25,annual,0
acc_4447,8531.85,Professional,13,annual,1
acc_4448,934.16,Starter,4,monthly,1
acc_4449,23034.94,Professional,35,monthly,0
acc_4450,20990.94,Professional,38,monthly,0
acc_4451,447.36,Starter,2,monthly,1
acc_4452,495.11,Starter,2,annual,0
acc_4453,20078.32,Professional,37,monthly,1
acc_4454,10844.86,Professional,20,monthly,0
acc_4455,242584.49,Enterprise,191,annual,0
acc_4456,672.16,Starter,3,monthly,1
acc_4457,520.2,Starter,2,monthly,0
acc_4458,21870.98,Professional,37,monthly,1
acc_4459,26438.37,Professional,41,monthly,0
acc_4460,19474.34,Professional,33,annual,1
acc_4461,1448.71,Starter,6,monthly,0
acc_4462,462.39,Starter,2,monthly,0
acc_4463,29710.52,Professional,48,monthly,1
acc_4464,9250.95,Professional,16,annual,0
acc_4465,226.71,Starter,1,monthly,1
acc_4466,1759.12,Starter,8,monthly,0
acc_4467,109384.06,Enterprise,100,annual,0
acc_4468,211078.39,Enterprise,183,annual,1
acc_4469,1005.4,Starter,4,annual,0
acc_4470,451.74,Starter,2,monthly,1
acc_4471,921.45,Starter,4,monthly,0
acc_4472,518.9,Starter,2,monthly,1
acc_4473,16650.87,Professional,27,annual,0
acc_4474,1300.73,Starter,5,annual,1
acc_4475,7792.17,Professional,12,annual,1
acc_4476,15880.67,Professional,29,annual,0
acc_4477,253985.23,Enterprise,194,monthly,0
acc_4478,23484.08,Professional,43,annual,0
acc_4479,1823.01,Starter,7,annual,1
acc_4480,1453.46,Starter,6,annual,0
acc_4481,158243.48,Enterprise,131,annual,1
acc_4482,151393.19,Enterprise,121,monthly,0
acc_4483,25174.71,Professional,39,monthly,0
acc_4484,491.23,Starter,2,monthly,1
acc_4485,118209.6,Enterprise,100,monthly,0
acc_4486,885.48,Starter,4,monthly,1
acc_4487,2031.06,Starter,8,annual,0
acc_4488,112189.83,Enterprise,101,annual,0
acc_4489,76514.0,Enterprise,61,annual,0
acc_4490,10860.32,Professional,18,monthly,1
acc_4491,1641.64,Starter,7,monthly,1
acc_4492,11657.61,Professional,19,monthly,0
acc_4493,9490.24,Professional,15,monthly,1
acc_4494,16976.36,Professional,26,monthly,1
acc_4495,13722.33,Professional,24,annual,0
acc_4496,169950.46,Enterprise,130,monthly,0
acc_4497,1834.88,Starter,7,monthly,0
acc_4498,1020.22,Starter,4,monthly,0
acc_4499,258.31,Starter,1,annual,0
acc_4500,26169.83,Professional,42,annual,1
acc_4501,11983.22,Professional,22,annual,1
acc_4502,18879.29,Professional,31,annual,0
acc_4503,1763.06,Starter,7,monthly,0
acc_4504,188065.26,Enterprise,144,annual,1
acc_4505,1460.29,Starter,6,monthly,1
acc_4506,2032.97,Starter,8,monthly,0
acc_4507,15615.12,Professional,25,monthly,0
acc_4508,1147.39,Starter,5,annual,0
acc_4509,24018.4,Professional,43,annual,1
acc_4510,7561.3,Professional,12,monthly,1
acc_4511,1817.77,Starter,8,monthly,0
acc_4512,1821.96,Starter,8,annual,1
acc_4513,10493.65,Professional,17,monthly,1
acc_4514,2284.88,Starter,9,annual,0
acc_4515,243.95,Starter,1,monthly,0
acc_4516,18739.74,Professional,29,monthly,1
acc_4517,678.45,Starter,3,monthly,0
acc_4518,18819.56,Professional,33,monthly,0
acc_4519,16643.74,Professional,27,annual,0
acc_4520,209763.93,Enterprise,164,annual,0
acc_4521,215281.11,Enterprise,178,monthly,0
acc_4522,1298.99,Starter,6,annual,0
acc_4523,993.97,Starter,4,annual,1
acc_4524,20404.16,Professional,32,monthly,0
acc_4525,5731.85,Professional,10,monthly,0
acc_4526,1748.81,Starter,8,monthly,0
acc_4527,6623.7,Professional,11,monthly,1
acc_4528,7630.82,Professional,14,monthly,0
acc_4529,15927.89,Professional,27,annual,1
acc_4530,13553.45,Professional,25,monthly,1
acc_4531,226.8,Starter,1,monthly,1
acc_4532,1173.32,Starter,5,monthly,0
acc_4533,885.45,Starter,4,monthly,0
acc_4534,221.48,Starter,1,monthly,0
acc_4535,76709.69,Enterprise,60,monthly,0
acc_4536,1307.93,Starter,6,monthly,0
acc_4537,747.21,Starter,3,monthly,0
acc_4538,1275.48,Starter,5,monthly,0
acc_4539,10558.05,Professional,19,monthly,1
acc_4540,21410.89,Professional,38,monthly,0
acc_4541,27147.08,Professional,44,monthly,1
acc_4542,75124.09,Enterprise,65,monthly,1
acc_4543,20303.81,Professional,34,monthly,1
acc_4544,1536.77,Starter,6,monthly,0
acc_4545,18366.41,Professional,33,monthly,0
acc_4546,184307.49,Enterprise,150,monthly,0
acc_4547,1044.94,Starter,4,annual,1
acc_4548,1312.55,Starter,6,monthly,0
acc_4549,12038.42,Professional,22,monthly,0
acc_4550,1698.39,Starter,7,monthly,0
acc_4551,19656.27,Professional,30,annual,0
acc_4552,183532.02,Enterprise,162,annual,1
acc_4553,463.76,Starter,2,monthly,0
acc_4554,26488.21,Professional,48,monthly,1
acc_4555,1633.72,Starter,7,monthly,0
acc_4556,1526.9,Starter,7,monthly,1
acc_4557,25227.73,Professional,43,monthly,1
acc_4558,485.33,Starter,2,monthly,1
acc_4559,18396.02,Professional,28,monthly,0
acc_4560,765.85,Starter,3,monthly,0
acc_4561,766.38,Starter,3,monthly,0
acc_4562,226.95,Starter,1,annual,1
acc_4563,155232.02,Enterprise,141,monthly,0
acc_4564,244.95,Starter,1,annual,1
acc_4565,1446.09,Starter,6,monthly,1
acc_4566,22273.28,Professional,37,monthly,0
acc_4567,19910.91,Professional,36,annual,1
acc_4568,2157.36,Starter,9,monthly,0
acc_4569,64732.95,Enterprise,58,monthly,1
acc_4570,198459.66,Enterprise,168,monthly,0
acc_4571,19161.08,Professional,35,monthly,0
acc_4572,12856.54,Professional,20,monthly,1
acc_4573,186304.07,Enterprise,172,monthly,0
acc_4574,28719.63,Professional,44,monthly,0
acc_4575,73364.36,Enterprise,57,monthly,0
acc_4576,2269.13,Starter,9,monthly,1
acc_4577,19079.28,Professional,29,monthly,1
acc_4578,80875.84,Enterprise,74,annual,0
acc_4579,246.8,Starter,1,monthly,1
acc_4580,1797.37,Starter,7,monthly,0
acc_4581,11659.08,Professional,21,annual,0
acc_4582,205018.13,Enterprise,168,monthly,1
acc_4583,1409.45,Starter,6,monthly,0
acc_4584,85291.09,Enterprise,72,monthly,0
acc_4585,24031.61,Professional,37,monthly,1
acc_4586,112462.7,Enterprise,93,monthly,0
acc_4587,6063.11,Professional,11,monthly,1
acc_4588,6524.66,Professional,10,monthly,0
acc_4589,118067.32,Enterprise,105,monthly,0
acc_4590,1035.39,Starter,4,annual,0
acc_4591,225839.61,Enterprise,172,monthly,0
acc_4592,774.41,Starter,3,annual,0
acc_4593,2236.52,Starter,9,annual,1
acc_4594,11326.07,Professional,18,monthly,0
acc_4595,1247.97,Starter,5,monthly,1
acc_4596,18453.15,Professional,31,monthly,1
acc_4597,28073.59,Professional,49,monthly,1
acc_4598,1837.44,Starter,8,annual,0
acc_4599,1004.38,Starter,4,monthly,1
acc_4600,22144.48,Professional,36,monthly,1
acc_4601,87866.8,Enterprise,72,monthly,0
acc_4602,71724.32,Enterprise,58,monthly,0
acc_4603,1012.76,Starter,4,monthly,1
acc_4604,66758.9,Enterprise,53,monthly,0
acc_4605,1326.35,Starter,6,monthly,1
acc_4606,1400.55,Starter,6,monthly,1
acc_4607,686.01,Starter,3,monthly,0
acc_4608,483.67,Starter,2,monthly,0
acc_4609,9852.66,Professional,18,monthly,0
acc_4610,10103.93,Professional,16,monthly,0
acc_4611,187946.32,Enterprise,170,monthly,1
acc_4612,25765.57,Professional,45,monthly,0
acc_4613,2282.14,Starter,9,monthly,1
acc_4614,25670.8,Professional,47,monthly,0
acc_4615,495.38,Starter,2,monthly,0
acc_4616,7160.31,Professional,11,monthly,0
acc_4617,2210.82,Starter,9,monthly,1
acc_4618,2001.66,Starter,8,monthly,0
acc_4619,1778.2,Starter,7,monthly,0
acc_4620,166600.85,Enterprise,147,monthly,0
acc_4621,8536.02,Professional,14,annual,1
acc_4622,207751.25,Enterprise,180,monthly,1
acc_4623,14818.43,Professional,26,monthly,0
acc_4624,148657.02,Enterprise,132,monthly,1
acc_4625,1220.5,Starter,5,monthly,0
acc_4626,29225.82,Professional,46,monthly,0
acc_4627,774.13,Starter,3,monthly,1
acc_4628,473.14,Starter,2,monthly,1
acc_4629,97068.15,Enterprise,83,annual,0
acc_4630,27388.98,Professional,44,monthly,0
acc_4631,195162.08,Enterprise,154,annual,0
acc_4632,1825.27,Starter,8,annual,0
acc_4633,9786.47,Professional,17,annual,0
acc_4634,483.21,Starter,2,annual,1
acc_4635,1898.64,Starter,8,monthly,1
acc_4636,194904.69,Enterprise,156,monthly,0
acc_4637,7206.46,Professional,12,monthly,0
acc_4638,101824.11,Enterprise,92,monthly,1
acc_4639,1119.83,Starter,5,monthly,1
acc_4640,79083.95,Enterprise,61,annual,1
acc_4641,6807.45,Professional,12,monthly,1
acc_4642,5460.1,Professional,10,monthly,0
acc_4643,2259.99,Starter,9,monthly,0
acc_4644,80870.57,Enterprise,65,monthly,0
acc_4645,135866.03,Enterprise,111,monthly,1
acc_4646,19808.93,Professional,33,monthly,1
acc_4647,25597.64,Professional,39,annual,0
acc_4648,19403.3,Professional,35,monthly,0
acc_4649,28257.32,Professional,47,monthly,0
acc_4650,80214.47,Enterprise,66,monthly,0
acc_4651,868.32,Starter,4,annual,0
acc_4652,28882.52,Professional,49,monthly,0
acc_4653,2028.6,Starter,8,annual,0
acc_4654,28037.0,Professional,47,annual,0
acc_4655,82564.28,Enterprise,64,monthly,1
acc_4656,1728.65,Starter,7,monthly,0
acc_4657,2022.18,Starter,8,monthly,1
acc_4658,7638.45,Professional,12,monthly,1
acc_4659,13700.28,Professional,22,annual,0
acc_4660,28346.66,Professional,45,monthly,1
acc_4661,1246.87,Starter,5,annual,1
acc_4662,484.84,Starter,2,monthly,0
acc_4663,1702.36,Starter,7,monthly,0
acc_4664,11818.51,Professional,21,monthly,1
acc_4665,18539.49,Professional,29,monthly,0
acc_4666,27717.91,Professional,48,monthly,1
acc_4667,725.15,Starter,3,monthly,0
acc_4668,455.96,Starter,2,monthly,0
acc_4669,748.2,Starter,3,annual,1
acc_4670,11169.34,Professional,17,monthly,0
acc_4671,1017.97,Starter,4,monthly,1
acc_4672,92143.72,Enterprise,75,monthly,0
acc_4673,1702.68,Starter,7,annual,0
acc_4674,239.51,Starter,1,monthly,1
acc_4675,6210.56,Professional,11,monthly,0
acc_4676,1396.23,Starter,6,annual,1
acc_4677,110688.25,Enterprise,94,annual,0
acc_4678,233898.69,Enterprise,179,monthly,0
acc_4679,1418.57,Starter,6,annual,1
acc_4680,12206.86,Professional,20,monthly,1
acc_4681,19520.73,Professional,30,annual,0
acc_4682,233657.93,Enterprise,194,monthly,1
acc_4683,1824.56,Starter,8,monthly,0
acc_4684,468.58,Starter,2,annual,1
acc_4685,26912.98,Professional,46,monthly,0
acc_4686,9386.49,Professional,15,monthly,1
acc_4687,16114.97,Professional,28,monthly,0
acc_4688,143100.7,Enterprise,114,monthly,0
acc_4689,517.37,Starter,2,monthly,1
acc_4690,165974.03,Enterprise,143,monthly,1
acc_4691,87886.07,Enterprise,79,annual,0
acc_4692,144290.61,Enterprise,117,monthly,1
acc_4693,22748.8,Professional,39,annual,1
acc_4694,28995.76,Professional,48,monthly,0
acc_4695,246.44,Starter,1,monthly,1
acc_4696,182568.04,Enterprise,155,monthly,1
acc_4697,781.16,Starter,3,annual,0
acc_4698,1646.27,Starter,7,monthly,1
acc_4699,25959.82,Professional,45,monthly,0
acc_4700,18742.15,Professional,29,monthly,0
acc_4701,10570.77,Professional,19,annual,1
acc_4702,18311.87,Professional,33,monthly,0
acc_4703,27395.92,Professional,42,monthly,0
acc_4704,1808.24,Starter,8,annual,0
acc_4705,1561.87,Starter,7,monthly,1
acc_4706,22960.37,Professional,38,annual,1
acc_4707,1964.21,Starter,9,annual,1
acc_4708,23961.67,Professional,39,monthly,1
acc_4709,1901.93,Starter,8,monthly,1
acc_4710,114734.0,Enterprise,93,monthly,0
acc_4711,25833.26,Professional,45,annual,1
acc_4712,9729.85,Professional,15,monthly,0
acc_4713,1831.9,Starter,8,annual,1
acc_4714,493.21,Starter,2,monthly,0
acc_4715,15028.45,Professional,23,monthly,1
acc_4716,7057.17,Professional,12,monthly,0
acc_4717,223.75,Starter,1,monthly,1
acc_4718,1315.69,Starter,6,monthly,1
acc_4719,190113.03,Enterprise,145,monthly,1
acc_4720,1768.6,Starter,7,monthly,0
acc_4721,1560.66,Starter,6,monthly,1
acc_4722,1746.81,Starter,7,monthly,0
acc_4723,19176.1,Professional,33,monthly,1
acc_4724,15533.34,Professional,28,monthly,1
acc_4725,2084.85,Starter,8,monthly,1
acc_4726,479.0,Starter,2,annual,0
acc_4727,27616.31,Professional,47,monthly,0
acc_4728,243.73,Starter,1,annual,1
acc_4729,1768.92,Starter,8,monthly,0
acc_4730,1846.73,Starter,8,annual,1
acc_4731,1972.94,Starter,8,monthly,0
acc_4732,23736.63,Professional,43,monthly,1
acc_4733,10012.12,Professional,18,monthly,0
acc_4734,131076.98,Enterprise,109,monthly,1
acc_4735,23977.78,Professional,39,monthly,0
acc_4736,56244.02,Enterprise,50,monthly,0
acc_4737,73979.94,Enterprise,68,monthly,0
acc_4738,1834.01,Starter,7,monthly,1
acc_4739,434.64,Starter,2,annual,0
acc_4740,22150.1,Professional,41,monthly,0
acc_4741,12733.62,Professional,22,monthly,1
acc_4742,92937.88,Enterprise,82,monthly,0
acc_4743,16438.42,Professional,27,monthly,0
acc_4744,20066.46,Professional,31,monthly,1
acc_4745,956.37,Starter,4,monthly,0
acc_4746,8226.35,Professional,13,monthly,0
acc_4747,181750.03,Enterprise,140,monthly,1
acc_4748,82158.28,Enterprise,73,monthly,0
acc_4749,2154.95,Starter,9,annual,0
acc_4750,19745.55,Professional,32,annual,0
acc_4751,9277.22,Professional,16,monthly,0
acc_4752,2012.06,Starter,8,monthly,1
acc_4753,164904.38,Enterprise,132,monthly,1
acc_4754,11810.63,Professional,20,monthly,0
acc_4755,880.89,Starter,4,monthly,1
acc_4756,25986.64,Professional,48,monthly,0
acc_4757,1869.83,Starter,8,monthly,0
acc_4758,23643.48,Professional,43,annual,1
acc_4759,1521.11,Starter,6,annual,0
acc_4760,2088.43,Starter,9,annual,1
acc_4761,8679.05,Professional,14,monthly,1
acc_4762,19773.23,Professional,34,annual,0
acc_4763,23513.97,Professional,37,monthly,0
acc_4764,14872.02,Professional,23,monthly,0
acc_4765,222894.59,Enterprise,174,annual,1
acc_4766,224899.45,Enterprise,188,annual,0
acc_4767,19802.67,Professional,36,annual,1
acc_4768,233.84,Starter,1,monthly,1
acc_4769,1418.24,Starter,6,monthly,0
acc_4770,16380.76,Professional,25,monthly,0
acc_4771,70511.72,Enterprise,58,annual,0
acc_4772,22208.46,Professional,36,monthly,1
acc_4773,6972.24,Professional,11,monthly,0
acc_4774,17029.16,Professional,28,monthly,0
acc_4775,19578.18,Professional,32,monthly,0
acc_4776,62638.33,Enterprise,55,annual,0
acc_4777,117071.69,Enterprise,107,monthly,1
acc_4778,14411.03,Professional,23,monthly,0
acc_4779,22464.48,Professional,35,annual,0
acc_4780,943.1,Starter,4,monthly,0
acc_4781,727.04,Starter,3,annual,1
acc_4782,1153.75,Starter,5,annual,0
acc_4783,1900.88,Starter,8,monthly,0
acc_4784,168389.9,Enterprise,149,monthly,0
acc_4785,1514.85,Starter,6,monthly,0
acc_4786,239.61,Starter,1,monthly,0
acc_4787,10296.2,Professional,17,monthly,1
acc_4788,19600.22,Professional,36,monthly,0
acc_4789,210223.23,Enterprise,171,monthly,0
acc_4790,1354.36,Starter,6,monthly,0
acc_4791,175802.21,Enterprise,150,monthly,0
acc_4792,1650.67,Starter,7,monthly,0
acc_4793,71261.75,Enterprise,60,monthly,0
acc_4794,27797.33,Professional,49,monthly,0
acc_4795,23754.49,Professional,37,monthly,1
acc_4796,1419.22,Starter,6,annual,0
acc_4797,7974.93,Professional,13,monthly,0
acc_4798,28842.61,Professional,47,annual,0
acc_4799,735.41,Starter,3,monthly,1
acc_4800,2185.63,Starter,9,monthly,0
acc_4801,63871.51,Enterprise,50,annual,1
acc_4802,12750.28,Professional,20,monthly,1
acc_4803,153414.91,Enterprise,130,monthly,0
acc_4804,20337.95,Professional,33,monthly,1
acc_4805,883.74,Starter,4,monthly,1
acc_4806,1101.79,Starter,5,monthly,1
acc_4807,190033.61,Enterprise,159,monthly,0
acc_4808,23976.91,Professional,37,monthly,0
acc_4809,1236.0,Starter,5,annual,1
acc_4810,16748.26,Professional,27,annual,0
acc_4811,670.7,Starter,3,monthly,0
acc_4812,177130.17,Enterprise,149,annual,0
acc_4813,470.48,Starter,2,monthly,0
acc_4814,2028.66,Starter,8,monthly,0
acc_4815,1558.31,Starter,7,annual,0
acc_4816,1209.41,Starter,5,monthly,0
acc_4817,19480.87,Professional,30,monthly,1
acc_4818,22648.33,Professional,35,monthly,0
acc_4819,7707.37,Professional,12,monthly,1
acc_4820,12869.96,Professional,22,monthly,0
acc_4821,261.17,Starter,1,annual,1
acc_4822,29921.89,Professional,47,monthly,0
acc_4823,197778.18,Enterprise,154,monthly,0
acc_4824,260.75,Starter,1,monthly,1
acc_4825,2087.81,Starter,8,annual,0
acc_4826,21045.89,Professional,37,monthly,1
acc_4827,888.52,Starter,4,monthly,1
acc_4828,996.65,Starter,4,annual,0
acc_4829,13974.47,Professional,23,monthly,0
acc_4830,210861.99,Enterprise,182,monthly,1
acc_4831,6221.34,Professional,10,monthly,0
acc_4832,20255.27,Professional,37,monthly,1
acc_4833,1964.39,Starter,9,monthly,1
acc_4834,26213.28,Professional,45,monthly,0
acc_4835,11265.23,Professional,20,monthly,0
acc_4836,30685.11,Professional,49,annual,1
acc_4837,523.01,Starter,2,monthly,1
acc_4838,8052.14,Professional,13,monthly,1
acc_4839,183097.94,Enterprise,148,annual,0
acc_4840,23254.03,Professional,43,monthly,0
acc_4841,1202.95,Starter,5,monthly,0
acc_4842,1531.33,Starter,6,monthly,0
acc_4843,1484.39,Starter,6,monthly,0
acc_4844,680.8,Starter,3,monthly,1
acc_4845,74450.78,Enterprise,58,monthly,1
acc_4846,6557.25,Professional,10,annual,1
acc_4847,10896.1,Professional,19,monthly,0
acc_4848,204476.18,Enterprise,181,monthly,1
acc_4849,1393.5,Starter,6,monthly,1
acc_4850,14237.05,Professional,26,annual,0
acc_4851,1289.62,Starter,5,monthly,0
acc_4852,2084.85,Starter,8,annual,1
acc_4853,985.59,Starter,4,monthly,1
acc_4854,133924.68,Enterprise,106,monthly,0
acc_4855,9923.81,Professional,16,monthly,0
acc_4856,702.34,Starter,3,monthly,0
acc_4857,29560.56,Professional,48,monthly,0
acc_4858,1536.86,Starter,6,monthly,1
acc_4859,2293.88,Starter,9,annual,0
acc_4860,12093.99,Professional,22,annual,0
acc_4861,1905.64,Starter,8,monthly,1
acc_4862,203336.79,Enterprise,173,annual,0
acc_4863,19537.47,Professional,31,monthly,0
acc_4864,1920.53,Starter,8,monthly,0
acc_4865,698.36,Starter,3,monthly,0
acc_4866,6247.62,Professional,10,monthly,0
acc_4867,238.73,Starter,1,monthly,1
acc_4868,21119.41,Professional,37,monthly,0
acc_4869,27167.7,Professional,42,annual,0
acc_4870,12178.45,Professional,22,monthly,0
acc_4871,5421.71,Professional,10,annual,1
acc_4872,61299.63,Enterprise,55,monthly,0
acc_4873,671.56,Starter,3,monthly,1
acc_4874,725.48,Starter,3,annual,0
acc_4875,28904.24,Professional,47,monthly,1
acc_4876,1425.2,Starter,6,annual,0
acc_4877,19193.02,Professional,34,monthly,1
acc_4878,16675.89,Professional,30,annual,0
acc_4879,718.87,Starter,3,monthly,1
acc_4880,486.29,Starter,2,monthly,1
acc_4881,24211.97,Professional,42,monthly,1
acc_4882,216384.97,Enterprise,191,annual,0
acc_4883,1978.82,Starter,9,monthly,1
acc_4884,24984.87,Professional,46,annual,1
acc_4885,23765.6,Professional,43,monthly,0
acc_4886,1509.72,Starter,6,monthly,0
acc_4887,1162.56,Starter,5,monthly,0
acc_4888,651.95,Starter,3,monthly,1
acc_4889,7211.76,Professional,12,monthly,0
acc_4890,23568.79,Professional,39,monthly,0
acc_4891,132483.15,Enterprise,112,annual,1
acc_4892,1549.19,Starter,7,monthly,0
acc_4893,210619.09,Enterprise,167,monthly,0
acc_4894,7472.28,Professional,12,monthly,0
acc_4895,1644.63,Starter,7,annual,1
acc_4896,937.12,Starter,4,monthly,1
acc_4897,15085.23,Professional,27,monthly,1
acc_4898,143737.11,Enterprise,114,monthly,0
acc_4899,19582.36,Professional,32,annual,1
acc_4900,9355.02,Professional,17,annual,0
acc_4901,468.29,Starter,2,annual,1
acc_4902,518.74,Starter,2,annual,0
acc_4903,1901.71,Starter,8,monthly,0
acc_4904,926.39,Starter,4,monthly,1
acc_4905,11110.57,Professional,18,monthly,1
acc_4906,114000.05,Enterprise,101,monthly,0
acc_4907,1688.0,Starter,7,monthly,1
acc_4908,6823.77,Professional,11,monthly,0
acc_4909,771.1,Starter,3,monthly,1
acc_4910,2243.16,Starter,9,monthly,0
acc_4911,2110.07,Starter,9,monthly,1
acc_4912,1769.98,Starter,7,monthly,0
acc_4913,1813.86,Starter,7,annual,1
acc_4914,238.93,Starter,1,monthly,0
